GeneName	PMID	PublicationYear
CACNA1A	26377379	2015
CACNA1A	26374734	2015
CACNA1A	26354989	2015
CACNA1A	26077168	2015
CACNA1A	26054379	2015
CACNA1A	25634432	2015
CACNA1A	25624155	2015
CACNA1A	25466696	2014
CACNA1A	24780882	2014
CACNA1A	24534762	2014
CACNA1A	24486772	2014
CACNA1A	24209901	2013
CACNA1A	23423669	2013
CACNA1A	23407676	2013
CACNA1A	23368522	2013
CACNA1A	23026538	2012
CACNA1A	22520093	2012
CACNA1A	26859398	2012
CACNA1A	26676458	2012
CACNA1A	21832228	2011
CACNA1A	21562248	2011
CACNA1A	21550405	2011
CACNA1A	20069235	2010
CACNA1A	19631275	2009
CACNA1A	19429075	2009
CACNA1A	19259763	2009
CACNA1A	19224313	2009
CACNA1A	19066432	2008
CACNA1A	18949263	2008
CACNA1A	18759344	2008
CACNA1A	18687887	2008
CACNA1A	18685131	2008
CACNA1A	18684474	2008
CACNA1A	18506570	2008
CACNA1A	18418678	2008
CACNA1A	18285829	2008
CACNA1A	18074367	2007
CACNA1A	17961920	2007
CACNA1A	17682009	2007
CACNA1A	17516099	2007
CACNA1A	17420317	2007
CACNA1A	16396623	2006
CACNA1A	16389595	2006
CACNA1A	16310805	2005
CACNA1A	16000334	2005
CACNA1A	15875905	2005
CACNA1A	15747371	2005
CACNA1A	15553088	2004
CACNA1A	15223312	2004
CACNA1A	15148151	2004
CACNA1A	15080863	2004
CACNA1A	15026782	2004
CACNA1A	14967767	2004
CACNA1A	14966163	2004
CACNA1A	14756671	2004
CACNA1A	14534930	2003
CACNA1A	12810491	2003
CACNA1A	12764052	2003
CACNA1A	12676347	2003
CACNA1A	12614315	2003
CACNA1A	12545428	2003
CACNA1A	11939898	2002
CACNA1A	11889231	2002
CACNA1A	11839840	2002
CACNA1A	11804332	2002
CACNA1A	11717352	2001
CACNA1A	11708993	2001
CACNA1A	11448300	2001
CACNA1A	11355155	2001
CACNA1A	11341481	2001
CACNA1A	11311290	2001
CACNA1A	11176970	2001
CACNA1A	11160961	2001
CACNA1A	10369884	2001
CACNA1A	11030410	2000
CACNA1A	10985694	2000
CACNA1A	10964945	2000
CACNA1A	10945665	2000
CACNA1A	10942107	2000
CACNA1A	10894992	2000
CACNA1A	10785256	2000
CACNA1A	10768629	2000
CACNA1A	10766906	2000
CACNA1A	10690991	2000
CACNA1A	10674974	2000
CACNA1A	10601803	1999
CACNA1A	10453742	1999
CACNA1A	10442462	1999
CACNA1A	10369863	1999
CACNA1A	10369828	1999
CACNA1A	10366652	1999
CACNA1A	10225349	1999
CACNA1A	9973298	1999
CACNA1A	9915947	1999
CACNA1A	9879686	1999
CACNA1A	9855520	1998
CACNA1A	9779664	1998
CACNA1A	9758625	1998
CACNA1A	9741473	1998
CACNA1A	9696528	1998
CACNA1A	9674805	1998
CACNA1A	9613852	1998
CACNA1A	9600677	1998
CACNA1A	9559993	1998
CACNA1A	9507387	1998
CACNA1A	9477143	1998
CACNA1A	9436730	1998
CACNA1A	9385362	1998
CACNA1A	9371901	1997
CACNA1A	9371900	1997
CACNA1A	9403486	1997
CACNA1A	9403480	1997
CACNA1A	9345107	1997
CACNA1A	9339681	1997
CACNA1A	9302278	1997
CACNA1A	9311738	1997
CACNA1A	9259275	1997
CACNA1A	9259274	1997
CACNA1A	10464657	1997
CACNA1A	8988170	1997
CACNA1A	9043864	1996
CBL	37422244	2023
CBL	33672244	2021
CBL	22131879	2011
CBL	22084433	2011
CBL	16474167	2006
CBL	7603564	1995
CNBP	37950892	2023
CNBP	37146135	2023
CNBP	36018009	2022
CNBP	35945246	2022
CNBP	35567413	2022
CNBP	34101465	2021
CNBP	34024776	2021
CNBP	33595997	2021
CNBP	31981476	2020
CNBP	31927948	2020
CNBP	30984523	2019
CNBP	30730308	2019
CNBP	30140252	2018
CNBP	30100878	2018
CNBP	29973908	2018
CNBP	29610297	2018
CNBP	29291944	2018
CNBP	28623239	2017
CNBP	28130447	2017
CNBP	27727437	2016
CNBP	27222292	2016
CNBP	26586700	2015
CNBP	25443993	2014
CNBP	25186227	2014
CNBP	24907641	2014
CNBP	22723857	2012
CNBP	22643181	2012
CNBP	22587749	2012
CNBP	22459146	2012
CNBP	22332444	2012
CNBP	22062891	2011
CNBP	21303839	2011
CNBP	21224892	2011
CNBP	21204798	2011
CNBP	20971734	2010
CNBP	20491895	2010
CNBP	20174632	2010
CNBP	19683984	2009
CNBP	19632331	2009
CNBP	19218442	2009
CNBP	18804219	2008
CNBP	18213375	2008
CNBP	16927100	2006
CNBP	16624843	2006
CNBP	16376058	2005
CNBP	15718211	2005
CNBP	15704146	2005
CNBP	15322428	2004
CNBP	15231584	2004
CNBP	15215218	2004
CNBP	15114529	2004
CNBP	15019706	2004
CNBP	14505273	2003
CNBP	12970845	2003
CNBP	12601109	2003
COMP	36209842	2022
COMP	34350994	2021
COMP	33880936	2021
COMP	33246243	2020
COMP	32097846	2020
COMP	31605891	2019
COMP	31300119	2019
COMP	31174695	2019
COMP	30961806	2019
COMP	30901693	2019
COMP	28924040	2017
COMP	24118915	2013
COMP	23759532	2013
COMP	22738948	2012
COMP	22584004	2012
COMP	22445310	2012
COMP	21644213	2011
COMP	18629286	2008
COMP	18353302	2008
COMP	15014436	2004
COMP	12926013	2003
COMP	12483437	2002
COMP	11252350	2001
COMP	9887340	1999
CSTB	38135787	2023
CSTB	36398398	2022
CSTB	36359887	2022
CSTB	36210326	2022
CSTB	34474241	2021
CSTB	32920378	2020
CSTB	32875576	2020
CSTB	29352102	2018
CSTB	25752200	2015
CSTB	23883076	2013
CSTB	22581592	2012
CSTB	21757863	2011
CSTB	21075014	2010
CSTB	18358403	2008
CSTB	17003839	2006
CSTB	16379547	2005
CSTB	15483648	2004
CSTB	14517952	2003
CSTB	14510831	2003
CSTB	12215838	2002
CSTB	11790146	2002
CSTB	11697734	2001
CSTB	11571333	2001
CSTB	11524486	2001
CSTB	11240124	2001
CSTB	10927802	2000
CSTB	10721698	2000
CSTB	10660338	2000
CSTB	10515170	1999
CSTB	10441345	1999
CSTB	9529356	1998
CSTB	9126745	1997
CSTB	9090386	1997
CSTB	9054946	1997
CSTB	9012407	1997
CSTB	7885531	1994
DAB1	36622139	2023
DAB1	36148898	2022
DAB1	36092952	2022
DAB1	32582864	2020
DAB1	30588707	2018
DAB1	28686858	2017
DIP2B	37248219	2023
DIP2B	37090938	2023
DIP2B	34622207	2021
DIP2B	17236128	2007
DMD	37829280	2023
DMD	37270548	2023
DMD	37090938	2023
DMD	36975100	2023
DMD	36048237	2022
DMD	35615378	2022
DMD	34371182	2021
DMD	34238289	2021
DMD	33624941	2021
DMD	33349121	2020
DMD	30914715	2019
DMD	30794581	2019
DMD	30349485	2018
DMD	29861407	2018
DMD	29687370	2018
DMD	27924830	2016
DMD	27178005	2016
DMD	27529242	2016
DMD	27417533	2016
DMD	27276190	2016
DMD	24411039	2014
DMD	25804023	2014
DMD	24191945	2013
DMD	23894429	2013
DMD	23695957	2013
DMD	23659897	2013
DMD	23574351	2013
DMD	23538453	2013
DMD	21901138	2011
DMD	21305566	2011
DMD	22830166	2011
DMD	19927354	2009
DMD	19907931	2009
DMD	19309270	2009
DMD	19158820	2009
DMD	19108751	2008
DMD	18393226	2008
DMD	18359022	2008
DMD	17439955	2007
DMD	16553208	2006
DMD	16415967	2006
DMD	12132577	2002
DMD	11807410	2002
DMD	11593558	2001
DMD	11280167	2001
DMD	11185740	2001
DMD	10445321	1999
DMD	9894797	1999
DMD	8588583	1995
DMD	7633442	1995
DMD	7705851	1995
DMPK	37829280	2023
DMPK	37744174	2023
DMPK	37638448	2023
DMPK	37521782	2023
DMPK	37397246	2023
DMPK	37373276	2023
DMPK	37352653	2023
DMPK	37200862	2023
DMPK	37146135	2023
DMPK	37143315	2023
DMPK	36892629	2023
DMPK	36701310	2023
DMPK	36627397	2023
DMPK	36352383	2022
DMPK	36230978	2022
DMPK	36222125	2022
DMPK	36099027	2022
DMPK	36084803	2022
DMPK	36011377	2022
DMPK	35770133	2022
DMPK	35767654	2022
DMPK	35741732	2022
DMPK	35575095	2022
DMPK	35567413	2022
DMPK	35328504	2022
DMPK	35243403	2022
DMPK	35182509	2022
DMPK	34976437	2022
DMPK	34915310	2021
DMPK	34513303	2021
DMPK	34432028	2021
DMPK	34386887	2021
DMPK	34372915	2021
DMPK	34371182	2021
DMPK	34262431	2021
DMPK	34114350	2021
DMPK	34025359	2021
DMPK	33682722	2021
DMPK	33624941	2021
DMPK	33575482	2021
DMPK	33526774	2021
DMPK	33497365	2021
DMPK	33363709	2020
DMPK	33362853	2020
DMPK	33235377	2020
DMPK	32929188	2020
DMPK	32851192	2020
DMPK	32823742	2020
DMPK	32717741	2020
DMPK	32656337	2020
DMPK	32607474	2020
DMPK	32350131	2020
DMPK	32203199	2020
DMPK	32109384	2020
DMPK	31996899	2020
DMPK	31873063	2019
DMPK	31759551	2019
DMPK	31649961	2019
DMPK	31624084	2019
DMPK	31570586	2019
DMPK	31395669	2019
DMPK	31334355	2019
DMPK	31316546	2019
DMPK	31253581	2019
DMPK	31227653	2019
DMPK	31220271	2019
DMPK	31164682	2019
DMPK	31118244	2019
DMPK	31027145	2019
DMPK	31005477	2019
DMPK	30891637	2019
DMPK	30700578	2019
DMPK	30615214	2019
DMPK	30546383	2018
DMPK	30425655	2018
DMPK	30304901	2018
DMPK	30216892	2018
DMPK	30140252	2018
DMPK	29967337	2018
DMPK	29947794	2018
DMPK	29664219	2018
DMPK	29592894	2018
DMPK	29551391	2018
DMPK	29381654	2018
DMPK	29334465	2018
DMPK	29274549	2017
DMPK	29246312	2017
DMPK	29114849	2017
DMPK	29091763	2017
DMPK	29066035	2017
DMPK	29029879	2017
DMPK	28942489	2017
DMPK	28886202	2017
DMPK	28810563	2017
DMPK	28782311	2017
DMPK	28623239	2017
DMPK	28617590	2017
DMPK	28435090	2017
DMPK	28363916	2017
DMPK	28211918	2017
DMPK	28129118	2017
DMPK	28102759	2017
DMPK	27854230	2016
DMPK	27727437	2016
DMPK	27695335	2016
DMPK	27245480	2016
DMPK	27222292	2016
DMPK	26708183	2015
DMPK	26640575	2015
DMPK	26586700	2015
DMPK	26190529	2015
DMPK	25958258	2015
DMPK	25712547	2015
DMPK	25655594	2015
DMPK	25606394	2015
DMPK	25495904	2014
DMPK	25307018	2014
DMPK	25303993	2014
DMPK	25168381	2014
DMPK	24824895	2014
DMPK	24795756	2014
DMPK	24781112	2014
DMPK	24715907	2014
DMPK	24455202	2014
DMPK	24269018	2013
DMPK	24196578	2013
DMPK	24092878	2013
DMPK	23933738	2013
DMPK	23811192	2013
DMPK	23319325	2013
DMPK	23308382	2013
DMPK	26317000	2013
DMPK	23263591	2012
DMPK	23209425	2012
DMPK	23183533	2012
DMPK	23161457	2012
DMPK	23159592	2012
DMPK	23139243	2012
DMPK	22643181	2012
DMPK	22595968	2012
DMPK	22459146	2012
DMPK	22427994	2012
DMPK	22078098	2011
DMPK	22062891	2011
DMPK	21971425	2011
DMPK	21949239	2011
DMPK	21511730	2011
DMPK	21303839	2011
DMPK	21245981	2011
DMPK	21204798	2011
DMPK	20801043	2010
DMPK	20644219	2010
DMPK	20635151	2010
DMPK	20603324	2010
DMPK	20346670	2010
DMPK	20228473	2010
DMPK	20179953	2010
DMPK	20171614	2010
DMPK	20074967	2010
DMPK	19946639	2009
DMPK	19715468	2009
DMPK	19632331	2009
DMPK	19627641	2009
DMPK	19516957	2009
DMPK	19470458	2009
DMPK	18798829	2008
DMPK	18772697	2008
DMPK	18729234	2008
DMPK	18611984	2008
DMPK	18563724	2008
DMPK	18561181	2008
DMPK	18559347	2008
DMPK	18299519	2008
DMPK	18263610	2008
DMPK	18228241	2008
DMPK	18213375	2008
DMPK	18184345	2008
DMPK	17987120	2007
DMPK	17950578	2007
DMPK	17877752	2007
DMPK	17728322	2007
DMPK	17645799	2007
DMPK	17487865	2007
DMPK	17204048	2007
DMPK	17158949	2006
DMPK	17150182	2006
DMPK	17145685	2006
DMPK	17114933	2006
DMPK	16978612	2006
DMPK	16927100	2006
DMPK	16753177	2006
DMPK	16716318	2006
DMPK	16624843	2006
DMPK	16421126	2006
DMPK	16401743	2006
DMPK	16376058	2005
DMPK	16193250	2005
DMPK	16027111	2005
DMPK	15972723	2005
DMPK	15961406	2005
DMPK	15750273	2005
DMPK	15684391	2005
DMPK	15576360	2004
DMPK	15489504	2004
DMPK	15462191	2004
DMPK	15459182	2004
DMPK	15336691	2004
DMPK	15215218	2004
DMPK	15114529	2004
DMPK	15103717	2004
DMPK	15079005	2004
DMPK	15019706	2004
DMPK	14734627	2004
DMPK	14701736	2004
DMPK	14678805	2003
DMPK	14597103	2003
DMPK	12970845	2003
DMPK	12630069	2003
DMPK	12614928	2003
DMPK	12427866	2002
DMPK	11978764	2002
DMPK	11809728	2002
DMPK	11793472	2002
DMPK	11726559	2001
DMPK	11686919	2001
DMPK	11592825	2001
DMPK	11590133	2001
DMPK	11555624	2001
DMPK	11526199	2001
DMPK	11285250	2001
DMPK	11260612	2001
DMPK	11124939	2000
DMPK	11013451	2000
DMPK	11001736	2000
DMPK	10970838	2000
DMPK	10958655	2000
DMPK	10951446	2000
DMPK	10927802	2000
DMPK	10909850	2000
DMPK	10802668	2000
DMPK	10802667	2000
DMPK	10797405	2000
DMPK	10767343	2000
DMPK	10699184	2000
DMPK	10668800	2000
DMPK	10480373	1999
DMPK	10454725	1999
DMPK	10435210	1999
DMPK	10434869	1999
DMPK	10332037	1999
DMPK	10332033	1999
DMPK	9950368	1999
DMPK	9887331	1999
DMPK	9858828	1998
DMPK	9776468	1998
DMPK	9694217	1998
DMPK	9668171	1998
DMPK	9604547	1998
DMPK	9537423	1998
DMPK	9402536	1997
DMPK	9401353	1997
DMPK	9371827	1997
DMPK	9294109	1997
DMPK	9241283	1997
DMPK	9241282	1997
DMPK	9207101	1997
DMPK	9121457	1997
DMPK	9120013	1997
DMPK	8948631	1996
DMPK	8923304	1996
DMPK	8812415	1996
DMPK	8673131	1996
DMPK	8659513	1996
DMPK	8784809	1996
DMPK	8608167	1996
DMPK	8595416	1995
DMPK	7626046	1995
DMPK	7590731	1995
DMPK	7726160	1995
DMPK	7896884	1995
DMPK	7795594	1995
DMPK	7825567	1995
DMPK	8288237	1993
EIF4A3	29112243	2017
EIF4A3	24360810	2013
FGF14	38150853	2023
FGF14	38058854	2023
FGF14	37916889	2023
FGF14	37646005	2023
FGF14	37578187	2023
FGF14	37399286	2023
FGF14	37322040	2023
FGF14	37165652	2023
FGF14	36516086	2022
FGF14	36493768	2022
FGF14	32717741	2020
FGF14	30017992	2018
FGF14	28444220	2017
FGF14	26677414	2015
FGF14	26149656	2015
FGF14	15470364	2004
FGF14	15148151	2004
FMR1	38164622	2024
FMR1	38162443	2024
FMR1	38142803	2023
FMR1	38134876	2023
FMR1	38029960	2023
FMR1	37970883	2023
FMR1	37936174	2023
FMR1	37906407	2023
FMR1	37776526	2023
FMR1	37628570	2023
FMR1	37583466	2023
FMR1	37551886	2023
FMR1	37551173	2023
FMR1	37508562	2023
FMR1	37364131	2023
FMR1	37352983	2023
FMR1	37347418	2023
FMR1	37209683	2023
FMR1	37200782	2023
FMR1	37146135	2023
FMR1	37120588	2023
FMR1	36882476	2023
FMR1	36816716	2023
FMR1	36250920	2022
FMR1	36227727	2022
FMR1	35977823	2022
FMR1	35948990	2022
FMR1	35904811	2022
FMR1	35729184	2022
FMR1	35701103	2022
FMR1	35681093	2022
FMR1	35609145	2022
FMR1	35182509	2022
FMR1	35152460	2022
FMR1	35129870	2022
FMR1	35101584	2022
FMR1	35072235	2022
FMR1	35038595	2022
FMR1	35026985	2022
FMR1	34938155	2021
FMR1	34926684	2021
FMR1	34924936	2021
FMR1	34880790	2021
FMR1	34845661	2021
FMR1	34828275	2021
FMR1	34738199	2021
FMR1	34690787	2021
FMR1	34679478	2021
FMR1	34646309	2021
FMR1	34641814	2021
FMR1	34641644	2021
FMR1	34542254	2021
FMR1	34456771	2021
FMR1	34421690	2021
FMR1	34372915	2021
FMR1	34358321	2021
FMR1	34321326	2021
FMR1	34296199	2021
FMR1	34276797	2021
FMR1	34193467	2021
FMR1	34153466	2021
FMR1	34117786	2021
FMR1	34111553	2021
FMR1	34077515	2021
FMR1	34054431	2021
FMR1	34046842	2021
FMR1	33998336	2021
FMR1	33856019	2021
FMR1	33854084	2021
FMR1	33772546	2021
FMR1	33709078	2021
FMR1	33692361	2021
FMR1	33642901	2021
FMR1	33627639	2021
FMR1	33585555	2021
FMR1	33523882	2021
FMR1	33497798	2021
FMR1	33381520	2021
FMR1	33374331	2020
FMR1	33296661	2020
FMR1	33195422	2020
FMR1	33181255	2020
FMR1	33151065	2020
FMR1	33039683	2020
FMR1	33008014	2020
FMR1	33007370	2020
FMR1	32787884	2020
FMR1	32716213	2020
FMR1	32695777	2020
FMR1	32688058	2020
FMR1	32589669	2020
FMR1	32478017	2020
FMR1	32446918	2020
FMR1	32281281	2020
FMR1	32258228	2020
FMR1	32089525	2020
FMR1	32066985	2020
FMR1	32048109	2020
FMR1	32012997	2020
FMR1	31991700	2020
FMR1	31989181	2020
FMR1	31891607	2020
FMR1	31887710	2019
FMR1	31880363	2019
FMR1	31866572	2019
FMR1	31804632	2019
FMR1	31733943	2019
FMR1	31707673	2019
FMR1	31676276	2019
FMR1	31671347	2019
FMR1	31665086	2019
FMR1	31632248	2019
FMR1	31586348	2019
FMR1	31586346	2019
FMR1	31566610	2019
FMR1	31512951	2019
FMR1	31481131	2019
FMR1	31468394	2019
FMR1	31352801	2019
FMR1	31347257	2019
FMR1	31336350	2019
FMR1	31332380	2019
FMR1	31299981	2019
FMR1	31294106	2019
FMR1	31264835	2019
FMR1	31159589	2019
FMR1	31096929	2019
FMR1	31026518	2019
FMR1	30984240	2019
FMR1	30900173	2019
FMR1	30847793	2019
FMR1	30840878	2019
FMR1	30832215	2019
FMR1	30808398	2019
FMR1	30665341	2019
FMR1	30619448	2019
FMR1	30606610	2019
FMR1	30576349	2018
FMR1	30567555	2018
FMR1	30566867	2018
FMR1	30538724	2018
FMR1	30509972	2018
FMR1	30396881	2018
FMR1	30396281	2018
FMR1	30312299	2018
FMR1	30311737	2018
FMR1	30211570	2018
FMR1	30197656	2018
FMR1	30173918	2018
FMR1	30160796	2018
FMR1	30158855	2018
FMR1	30147707	2018
FMR1	30030199	2018
FMR1	29990673	2018
FMR1	29981579	2018
FMR1	29971092	2018
FMR1	29932473	2018
FMR1	29868108	2018
FMR1	29844802	2018
FMR1	29766042	2018
FMR1	29760651	2018
FMR1	29449030	2018
FMR1	29423749	2018
FMR1	29379561	2018
FMR1	29375310	2018
FMR1	29316893	2018
FMR1	29275276	2017
FMR1	29267266	2017
FMR1	29209628	2017
FMR1	29188551	2017
FMR1	28967713	2017
FMR1	28895261	2017
FMR1	28829283	2017
FMR1	28815939	2017
FMR1	28812997	2017
FMR1	28697590	2017
FMR1	28504725	2017
FMR1	28454580	2017
FMR1	28391068	2017
FMR1	28369393	2017
FMR1	28278294	2017
FMR1	28233916	2017
FMR1	28193118	2017
FMR1	28176767	2017
FMR1	28173181	2017
FMR1	28103472	2017
FMR1	28065649	2017
FMR1	28005950	2016
FMR1	27883256	2016
FMR1	27862088	2016
FMR1	27841182	2016
FMR1	27841172	2016
FMR1	27840045	2016
FMR1	27822316	2016
FMR1	27816231	2016
FMR1	27784894	2016
FMR1	27646161	2016
FMR1	27768763	2016
FMR1	27761921	2016
FMR1	27667322	2016
FMR1	27616423	2016
FMR1	27713816	2016
FMR1	27708271	2016
FMR1	27696642	2016
FMR1	27696273	2016
FMR1	27695335	2016
FMR1	27540028	2016
FMR1	27427765	2016
FMR1	27375073	2016
FMR1	27372099	2016
FMR1	27355815	2016
FMR1	27355445	2016
FMR1	27335370	2016
FMR1	27315125	2016
FMR1	27294193	2016
FMR1	27066582	2016
FMR1	27042357	2016
FMR1	27041225	2016
FMR1	27001315	2016
FMR1	26940792	2016
FMR1	26825750	2016
FMR1	26743003	2016
FMR1	26716517	2015
FMR1	26694146	2015
FMR1	26554012	2015
FMR1	26537920	2015
FMR1	26463479	2015
FMR1	26440889	2015
FMR1	26420841	2015
FMR1	26345686	2015
FMR1	26322075	2015
FMR1	26298472	2015
FMR1	26194536	2015
FMR1	26099177	2015
FMR1	26029703	2015
FMR1	25954027	2015
FMR1	25953684	2015
FMR1	25886163	2015
FMR1	25875842	2015
FMR1	25788698	2015
FMR1	25776194	2015
FMR1	25763861	2015
FMR1	25726753	2015
FMR1	25693964	2015
FMR1	25689687	2015
FMR1	25606365	2015
FMR1	25436181	2014
FMR1	25399540	2014
FMR1	25366135	2014
FMR1	25346430	2014
FMR1	25290064	2014
FMR1	25278957	2014
FMR1	25250047	2014
FMR1	25179629	2014
FMR1	25171808	2014
FMR1	25170346	2014
FMR1	25147555	2014
FMR1	25110527	2014
FMR1	25093044	2014
FMR1	25085749	2014
FMR1	25013385	2014
FMR1	24998620	2014
FMR1	24963073	2014
FMR1	24958193	2014
FMR1	24938362	2014
FMR1	24920338	2014
FMR1	24912415	2014
FMR1	24875778	2014
FMR1	24858908	2014
FMR1	24821701	2014
FMR1	24816393	2014
FMR1	24814676	2014
FMR1	24807393	2014
FMR1	24787137	2014
FMR1	24763282	2014
FMR1	24743386	2014
FMR1	24718368	2014
FMR1	24715853	2014
FMR1	24657592	2014
FMR1	24654675	2014
FMR1	24630283	2014
FMR1	24591415	2014
FMR1	24578575	2014
FMR1	24463622	2014
FMR1	24455203	2014
FMR1	24452737	2014
FMR1	24448548	2014
FMR1	24428240	2014
FMR1	24424424	2014
FMR1	24401315	2014
FMR1	24352881	2013
FMR1	24289922	2013
FMR1	24261641	2013
FMR1	24249225	2013
FMR1	24177047	2013
FMR1	24130133	2013
FMR1	23949867	2013
FMR1	23896050	2013
FMR1	23792063	2013
FMR1	23753897	2013
FMR1	23731704	2013
FMR1	23719910	2013
FMR1	23683082	2013
FMR1	23602499	2013
FMR1	23574351	2013
FMR1	23553633	2013
FMR1	23497562	2013
FMR1	23478018	2013
FMR1	23464607	2013
FMR1	23440729	2013
FMR1	23250915	2012
FMR1	23198693	2012
FMR1	23148490	2012
FMR1	23146966	2012
FMR1	23015788	2012
FMR1	22924671	2012
FMR1	22918986	2012
FMR1	22887750	2012
FMR1	22796595	2012
FMR1	26105452	2012
FMR1	22707411	2012
FMR1	22612820	2012
FMR1	22619118	2012
FMR1	22581803	2012
FMR1	22507827	2012
FMR1	22498846	2012
FMR1	22489017	2012
FMR1	22466801	2012
FMR1	22427040	2012
FMR1	22393900	2012
FMR1	22387066	2012
FMR1	22311273	2012
FMR1	22251309	2012
FMR1	22241100	2012
FMR1	22224633	2012
FMR1	22223546	2012
FMR1	22211843	2012
FMR1	22177572	2011
FMR1	22161987	2011
FMR1	22149120	2011
FMR1	22022567	2011
FMR1	22004265	2011
FMR1	21944929	2011
FMR1	21808616	2011
FMR1	21807882	2011
FMR1	21775729	2011
FMR1	21767618	2011
FMR1	21671049	2011
FMR1	21646280	2011
FMR1	21636656	2011
FMR1	21617890	2011
FMR1	21596781	2011
FMR1	21572337	2011
FMR1	21567456	2011
FMR1	21499798	2011
FMR1	21476992	2011
FMR1	21445959	2011
FMR1	21430544	2011
FMR1	21389081	2011
FMR1	21329465	2011
FMR1	21270637	2011
FMR1	21267007	2011
FMR1	21254876	2011
FMR1	21170301	2010
FMR1	21051337	2010
FMR1	20938029	2010
FMR1	20935171	2010
FMR1	20858229	2010
FMR1	20801083	2010
FMR1	20799337	2010
FMR1	20736975	2010
FMR1	20702130	2010
FMR1	20616364	2010
FMR1	20431035	2010
FMR1	20425835	2010
FMR1	20410144	2010
FMR1	20364100	2010
FMR1	20221430	2010
FMR1	20213777	2010
FMR1	20168238	2010
FMR1	20118148	2010
FMR1	20051238	2010
FMR1	20011099	2009
FMR1	20001115	2009
FMR1	19927162	2009
FMR1	19846466	2009
FMR1	19804849	2009
FMR1	19796183	2009
FMR1	19778484	2009
FMR1	19760650	2009
FMR1	19710035	2009
FMR1	19684044	2009
FMR1	19562332	2009
FMR1	19525339	2009
FMR1	19514725	2009
FMR1	19460939	2009
FMR1	19460937	2009
FMR1	19440516	2009
FMR1	19404994	2009
FMR1	19204162	2009
FMR1	19097038	2008
FMR1	19045956	2008
FMR1	19026394	2008
FMR1	19014369	2008
FMR1	18565783	2008
FMR1	18563710	2008
FMR1	18553360	2008
FMR1	18535897	2008
FMR1	18472227	2008
FMR1	18428348	2008
FMR1	18413472	2008
FMR1	18403614	2008
FMR1	18384775	2008
FMR1	18373410	2008
FMR1	18357616	2008
FMR1	18310361	2008
FMR1	18281036	2008
FMR1	18165971	2008
FMR1	18165276	2008
FMR1	18160412	2007
FMR1	18057320	2007
FMR1	17724287	2007
FMR1	17698009	2007
FMR1	17674408	2007
FMR1	17635840	2007
FMR1	17591512	2007
FMR1	17516099	2007
FMR1	17442505	2007
FMR1	17427188	2007
FMR1	17322660	2007
FMR1	17295053	2007
FMR1	17279084	2007
FMR1	17266074	2007
FMR1	17152065	2006
FMR1	17150213	2006
FMR1	17089161	2006
FMR1	17060569	2006
FMR1	17044853	2006
FMR1	16780889	2006
FMR1	16761284	2006
FMR1	16361284	2005
FMR1	16337617	2005
FMR1	16258159	2005
FMR1	16164596	2005
FMR1	16047092	2005
FMR1	16047089	2005
FMR1	15971024	2005
FMR1	15947063	2005
FMR1	15876460	2005
FMR1	15811008	2005
FMR1	15741991	2005
FMR1	15659577	2005
FMR1	15649335	2005
FMR1	15629215	2005
FMR1	15483045	2004
FMR1	15377638	2004
FMR1	15302914	2004
FMR1	15068386	2004
FMR1	14755444	2004
FMR1	14735162	2004
FMR1	14722156	2004
FMR1	14560307	2003
FMR1	14519687	2003
FMR1	14517952	2003
FMR1	12948442	2003
FMR1	12905066	2003
FMR1	12853612	2003
FMR1	12681986	2003
FMR1	12659659	2003
FMR1	12634803	2003
FMR1	12515381	2003
FMR1	12379314	2002
FMR1	12232854	2002
FMR1	12160728	2002
FMR1	12111644	2002
FMR1	11992571	2002
FMR1	11886710	2002
FMR1	11807410	2002
FMR1	11746012	2001
FMR1	11551101	2001
FMR1	11499669	2001
FMR1	11487573	2001
FMR1	11410685	2001
FMR1	11256870	2001
FMR1	11229516	2001
FMR1	11142761	2001
FMR1	11142752	2001
FMR1	11119302	2000
FMR1	11097353	2000
FMR1	11073538	2000
FMR1	11070156	2000
FMR1	11005143	2000
FMR1	10995510	2000
FMR1	10987654	2000
FMR1	10941804	2000
FMR1	10915764	2000
FMR1	10870330	2000
FMR1	10855793	2000
FMR1	10780779	2000
FMR1	10773084	2000
FMR1	10710419	2000
FMR1	10674158	2000
FMR1	10631132	2000
FMR1	10587583	1999
FMR1	10567518	1999
FMR1	10545610	1999
FMR1	10521303	1999
FMR1	10462618	1999
FMR1	10447261	1999
FMR1	10445321	1999
FMR1	10424820	1999
FMR1	10409756	1999
FMR1	10369109	1999
FMR1	10331601	1999
FMR1	10331600	1999
FMR1	10204857	1999
FMR1	9916838	1999
FMR1	9856500	1998
FMR1	9811938	1998
FMR1	9806479	1998
FMR1	9792200	1998
FMR1	9761677	1998
FMR1	9738717	1998
FMR1	9653650	1998
FMR1	9624140	1998
FMR1	9630071	1998
FMR1	9604772	1998
FMR1	9603608	1998
FMR1	9529778	1998
FMR1	9485421	1998
FMR1	9514250	1998
FMR1	9507388	1998
FMR1	9415473	1998
FMR1	9437788	1998
FMR1	9399905	1997
FMR1	9358013	1997
FMR1	9341861	1997
FMR1	9382110	1997
FMR1	9299309	1997
FMR1	9279752	1997
FMR1	9254854	1997
FMR1	9207038	1997
FMR1	9201980	1997
FMR1	9195158	1997
FMR1	9640603	1997
FMR1	9131013	1996
